"Date","Price","Open","High","Low","Vol.","Change %"
"09/18/2020","5,908.90","5,945.25","5,952.10","5,886.37","170.59K","-0.58%"
"09/17/2020","5,943.52","5,946.05","5,946.05","5,886.33","92.82K","-0.05%"
"09/16/2020","5,946.62","5,996.99","5,996.99","5,943.92","84.45K","-1.19%"
"09/15/2020","6,018.21","5,989.44","6,018.21","5,947.85","102.73K","0.35%"
"09/14/2020","5,997.14","5,954.23","5,997.14","5,934.47","105.41K","0.49%"
"09/11/2020","5,967.96","5,906.94","5,967.96","5,888.36","92.18K","1.11%"
"09/10/2020","5,902.39","5,955.55","5,973.59","5,902.39","117.56K","-0.51%"
"09/09/2020","5,932.84","6,000.16","6,000.16","5,932.84","120.37K","-1.68%"
"09/08/2020","6,034.03","5,917.54","6,034.03","5,908.47","141.55K","1.65%"
"09/07/2020","5,935.85","5,787.70","5,935.85","5,772.01","115.59K","2.61%"
"09/04/2020","5,785.09","5,750.16","5,785.09","5,695.78","92.77K","0.21%"
"09/03/2020","5,772.86","5,751.14","5,775.97","5,723.46","121.13K","0.60%"
"09/02/2020","5,738.39","5,820.70","5,820.70","5,703.59","140.78K","-1.05%"
"09/01/2020","5,799.24","5,922.06","5,946.22","5,799.24","149.35K","-1.44%"
"08/28/2020","5,884.18","5,917.71","5,931.39","5,872.26","203.01K","-0.63%"
"08/27/2020","5,921.55","5,930.04","5,950.53","5,919.74","116.16K","-0.16%"
"08/26/2020","5,931.33","5,935.83","5,935.83","5,895.70","118.09K","-0.37%"
"08/25/2020","5,953.44","5,934.26","5,962.89","5,893.14","80.69K","0.17%"
"08/24/2020","5,943.58","5,997.55","5,997.55","5,925.80","626.45K","-1.03%"
"08/20/2020","6,005.40","6,058.35","6,064.09","5,962.64","73.51K","-0.61%"
"08/19/2020","6,042.12","6,167.13","6,167.13","6,042.12","115.53K","-1.86%"
"08/18/2020","6,156.45","6,098.08","6,156.45","6,058.98","134.99K","1.44%"
"08/17/2020","6,068.78","6,081.11","6,081.11","6,012.14","119.38K","-0.13%"
"08/14/2020","6,076.91","6,069.67","6,076.91","6,014.78","251.85K","-0.34%"
"08/13/2020","6,097.78","6,015.26","6,097.78","6,010.60","110.73K","1.71%"
"08/12/2020","5,995.00","5,980.49","5,995.00","5,966.97","112.70K","0.69%"
"08/11/2020","5,953.94","5,934.91","5,984.35","5,913.59","136.88K","0.39%"
"08/10/2020","5,930.92","5,853.12","5,930.92","5,832.60","89.90K","1.45%"
"08/07/2020","5,846.02","5,906.87","5,906.87","5,834.86","129.44K","-0.96%"
"08/06/2020","5,902.58","5,860.36","5,902.58","5,819.37","151.55K","1.18%"
"08/05/2020","5,833.58","5,812.22","5,888.85","5,803.58","161.80K","1.01%"
"08/04/2020","5,775.50","5,691.74","5,802.49","5,691.74","130.80K","1.04%"
"08/03/2020","5,715.92","5,816.23","5,816.23","5,695.53","161.96K","-3.58%"
"07/30/2020","5,928.45","5,968.13","5,968.13","5,928.45","120.64K","-0.63%"
"07/29/2020","5,966.27","5,923.10","5,966.27","5,870.83","96.06K","0.66%"
"07/28/2020","5,927.11","5,849.83","5,939.60","5,799.11","105.06K","1.13%"
"07/27/2020","5,860.94","5,985.24","5,985.24","5,858.28","108.71K","-2.37%"
"07/24/2020","6,003.26","6,002.20","6,024.65","5,968.72","61.82K","-0.43%"
"07/23/2020","6,029.01","6,076.90","6,076.90","5,915.83","120.89K","-0.58%"
"07/22/2020","6,064.26","6,138.38","6,149.20","6,064.26","135.14K","-1.17%"
"07/21/2020","6,136.31","6,114.09","6,152.06","6,095.74","99.41K","-0.23%"
"07/20/2020","6,150.70","6,112.58","6,150.70","6,070.19","80.34K","1.02%"
"07/17/2020","6,088.75","6,116.20","6,141.23","6,032.30","93.36K","-0.96%"
"07/16/2020","6,147.66","6,034.76","6,147.66","6,034.76","103.03K","2.18%"
"07/15/2020","6,016.51","6,166.32","6,166.32","6,010.88","204.80K","-2.53%"
"07/14/2020","6,172.81","6,158.40","6,178.68","6,135.29","122.80K","0.00%"
"07/13/2020","6,172.57","6,187.78","6,187.78","6,151.11","124.85K","-0.40%"
"07/10/2020","6,197.38","6,157.47","6,197.38","6,098.53","121.49K","0.08%"
"07/09/2020","6,192.58","6,282.43","6,282.43","6,192.58","99.98K","-1.48%"
"07/08/2020","6,285.50","6,265.43","6,287.74","6,227.74","347.41K","0.29%"
"07/07/2020","6,267.40","6,349.12","6,349.61","6,267.40","121.79K","-0.96%"
"07/06/2020","6,328.41","6,378.29","6,381.06","6,299.98","118.98K","-0.69%"
"07/03/2020","6,372.66","6,383.37","6,398.79","6,322.92","114.80K","0.13%"
"07/02/2020","6,364.08","6,211.51","6,382.60","6,183.03","164.44K","2.49%"
"07/01/2020","6,209.71","6,223.54","6,223.54","6,139.44","104.92K","0.03%"
"06/30/2020","6,207.72","6,134.49","6,207.72","6,131.22","152.31K","1.68%"
"06/29/2020","6,105.18","6,125.57","6,125.57","6,040.43","188.50K","-1.40%"
"06/26/2020","6,191.84","6,137.61","6,191.84","6,092.01","151.48K","1.20%"
"06/25/2020","6,118.26","6,156.79","6,162.22","6,109.22","253.37K","-1.14%"
"06/24/2020","6,188.83","6,304.33","6,306.21","6,188.83","209.53K","-1.73%"
"06/23/2020","6,297.78","6,324.52","6,324.52","6,258.37","219.52K","-0.78%"
"06/22/2020","6,347.43","6,316.20","6,347.43","6,249.47","226.80K","0.51%"
"06/19/2020","6,315.07","6,293.18","6,375.03","6,260.18","335.17K","-0.53%"
"06/18/2020","6,348.45","6,258.88","6,348.45","6,205.25","162.17K","1.06%"
"06/17/2020","6,282.01","6,348.88","6,352.90","6,278.02","240.20K","0.00%"
"06/16/2020","6,281.75","6,226.96","6,316.23","6,197.29","163.55K","1.91%"
"06/15/2020","6,163.82","6,340.32","6,340.32","6,163.82","211.04K","-4.82%"
"06/11/2020","6,476.24","6,398.19","6,476.24","6,263.20","211.13K","0.57%"
"06/10/2020","6,439.37","6,551.32","6,551.32","6,349.20","221.00K","-2.19%"
"06/09/2020","6,583.84","6,527.36","6,583.84","6,438.97","252.48K","1.07%"
"06/08/2020","6,514.00","6,487.76","6,551.26","6,430.72","264.93K","0.76%"
"06/05/2020","6,465.13","6,452.64","6,465.13","6,299.83","219.59K","-0.80%"
"06/04/2020","6,517.49","6,231.56","6,517.49","6,231.56","330.14K","4.35%"
"06/03/2020","6,245.65","6,064.67","6,245.65","6,062.05","227.71K","3.66%"
"06/02/2020","6,025.17","5,933.43","6,043.09","5,930.05","221.11K","1.60%"
"06/01/2020","5,930.17","5,791.32","5,931.65","5,750.00","192.53K","1.56%"
"05/29/2020","5,838.84","5,600.72","5,838.84","5,600.72","484.21K","4.82%"
"05/28/2020","5,570.22","5,533.22","5,574.22","5,492.09","158.36K","0.84%"
"05/27/2020","5,523.78","5,499.97","5,523.78","5,423.78","135.99K","0.49%"
"05/26/2020","5,496.83","5,526.99","5,533.65","5,396.13","129.61K","-0.76%"
"05/25/2020","5,539.19","5,539.19","5,539.19","5,539.19","","0.00%"
"05/22/2020","5,539.19","5,600.96","5,600.96","5,535.65","116.47K","-1.17%"
"05/21/2020","5,604.49","5,582.27","5,613.90","5,557.08","101.50K","0.40%"
"05/20/2020","5,581.96","5,568.40","5,581.96","5,518.52","71.72K","0.47%"
"05/19/2020","5,555.85","5,543.59","5,571.40","5,537.02","115.47K","1.40%"
"05/18/2020","5,479.35","5,557.99","5,557.99","5,466.88","81.34K","-1.13%"
"05/15/2020","5,541.95","5,659.12","5,664.25","5,541.95","121.28K","-1.99%"
"05/14/2020","5,654.70","5,612.97","5,654.70","5,556.81","86.89K","0.51%"
"05/13/2020","5,626.25","5,656.19","5,661.18","5,607.77","144.21K","-0.45%"
"05/12/2020","5,651.67","5,667.42","5,668.36","5,633.82","129.96K","-0.29%"
"05/11/2020","5,667.93","5,641.53","5,681.68","5,627.19","116.76K","0.82%"
"05/08/2020","5,621.94","5,674.47","5,696.31","5,621.94","174.59K","-0.55%"
"05/07/2020","5,653.16","5,661.95","5,670.34","5,599.82","171.87K","0.25%"
"05/06/2020","5,639.27","5,689.78","5,702.58","5,594.81","269.23K","-0.57%"
"05/05/2020","5,671.67","5,610.00","5,703.96","5,603.40","263.90K","1.79%"
"05/04/2020","5,572.09","5,601.39","5,601.39","5,502.05","135.58K","-2.26%"
"04/30/2020","5,700.71","5,695.13","5,716.88","5,654.96","161.31K","1.01%"
"04/29/2020","5,643.97","5,589.27","5,656.01","5,556.23","127.37K","1.24%"
"04/28/2020","5,574.98","5,470.83","5,574.98","5,466.47","126.70K","2.28%"
"04/27/2020","5,450.45","5,493.21","5,493.21","5,390.97","86.64K","-0.27%"
"04/24/2020","5,464.98","5,622.76","5,622.76","5,464.98","135.67K","-2.40%"
"04/23/2020","5,599.55","5,631.84","5,672.08","5,599.55","82.03K","0.46%"
"04/22/2020","5,573.75","5,517.67","5,577.91","5,461.94","113.87K","-0.33%"
"04/21/2020","5,592.25","5,704.30","5,704.30","5,571.08","139.16K","-2.47%"
"04/20/2020","5,733.65","5,813.93","5,816.90","5,704.20","121.52K","-0.97%"
"04/17/2020","5,789.97","5,704.40","5,789.97","5,694.94","197.25K","4.78%"
"04/16/2020","5,525.60","5,828.76","5,828.76","5,525.60","251.79K","-7.07%"
"04/15/2020","5,946.05","5,824.76","5,946.05","5,807.68","279.23K","2.86%"
"04/14/2020","5,780.88","5,657.76","5,780.88","5,640.85","205.02K","3.03%"
"04/13/2020","5,610.98","5,551.96","5,610.98","5,521.49","169.07K","1.82%"
"04/08/2020","5,510.83","5,593.71","5,593.71","5,498.54","186.88K","-2.46%"
"04/07/2020","5,650.01","5,694.68","5,713.63","5,597.98","231.09K","1.42%"
"04/06/2020","5,570.81","5,380.51","5,570.81","5,345.94","220.35K","4.19%"
"04/03/2020","5,346.97","5,370.85","5,372.70","5,315.40","123.29K","0.09%"
"04/02/2020","5,342.31","5,280.13","5,342.31","5,247.57","131.18K","-1.22%"
"04/01/2020","5,408.52","5,321.79","5,408.52","5,290.85","163.84K","1.64%"
"03/31/2020","5,321.23","5,227.37","5,340.09","5,226.27","294.47K","3.70%"
"03/30/2020","5,131.16","5,234.99","5,234.99","4,984.79","272.50K","-2.57%"
"03/27/2020","5,266.62","5,493.58","5,641.94","5,266.62","275.10K","-2.50%"
"03/26/2020","5,401.58","5,128.27","5,401.58","5,076.26","262.19K","7.44%"
"03/25/2020","5,027.76","5,006.76","5,073.58","4,964.00","446.81K","5.31%"
"03/24/2020","4,774.27","4,817.06","4,864.86","4,771.78","250.23K","0.65%"
"03/23/2020","4,743.37","4,527.29","4,743.37","4,509.22","217.81K","-0.74%"
"03/20/2020","4,778.76","4,761.89","4,936.20","4,677.66","217.93K","3.36%"
"03/19/2020","4,623.42","4,673.58","4,751.72","4,039.15","306.47K","-13.34%"
"03/17/2020","5,335.37","5,506.96","5,533.17","5,335.37","246.60K","0.00%"
"03/16/2020","5,335.37","5,506.96","5,533.17","5,335.37","246.60K","-7.91%"
"03/13/2020","5,793.94","5,362.92","5,878.40","5,097.90","334.70K","1.01%"
"03/12/2020","5,736.27","6,235.85","6,235.85","5,697.13","265.19K","-9.71%"
"03/11/2020","6,353.26","6,384.28","6,495.71","6,336.68","192.18K","0.55%"
"03/10/2020","6,318.38","6,165.82","6,387.53","6,103.75","240.03K","0.09%"
"03/09/2020","6,312.61","6,575.54","6,575.54","6,312.61","242.82K","-6.76%"
"03/06/2020","6,770.38","6,871.14","6,871.14","6,745.32","227.00K","-1.66%"
"03/05/2020","6,884.77","6,899.02","6,941.20","6,872.97","175.26K","0.25%"
"03/04/2020","6,867.26","6,791.14","6,867.26","6,710.18","171.16K","1.13%"
"03/03/2020","6,790.54","6,854.90","6,886.11","6,790.54","170.54K","0.61%"
"03/02/2020","6,749.28","6,759.37","6,866.13","6,700.75","155.33K","-0.57%"
"02/28/2020","6,787.91","6,858.91","6,858.91","6,769.97","247.89K","-2.58%"
"02/27/2020","6,967.84","6,890.02","6,979.57","6,890.02","215.97K","0.84%"
"02/26/2020","6,909.84","7,101.88","7,101.88","6,879.09","225.47K","-3.86%"
"02/24/2020","7,187.44","7,267.86","7,270.47","7,180.10","120.68K","-2.47%"
"02/21/2020","7,369.78","7,430.57","7,431.03","7,366.80","183.29K","-0.58%"
"02/20/2020","7,413.00","7,426.91","7,472.99","7,413.00","99.22K","0.22%"
"02/19/2020","7,396.94","7,319.99","7,396.94","7,319.99","114.22K","1.01%"
"02/18/2020","7,322.89","7,329.03","7,346.00","7,311.50","92.43K","-0.05%"
"02/17/2020","7,326.85","7,305.66","7,348.04","7,292.95","92.81K","0.62%"
"02/14/2020","7,282.00","7,405.15","7,405.15","7,282.00","145.07K","-1.64%"
"02/13/2020","7,403.12","7,390.01","7,403.12","7,332.91","119.25K","0.27%"
"02/12/2020","7,383.10","7,435.25","7,440.31","7,383.10","139.77K","-0.76%"
