"Date","Price","Open","High","Low","Vol.","Change %"
"01/14/2021","46.600","46.050","47.450","46.050","1.66M","0.22%"
"01/13/2021","46.500","47.000","47.050","46.100","1.26M","-1.06%"
"01/12/2021","47.000","47.500","47.500","47.000","263.30K","-1.05%"
"01/11/2021","47.500","47.550","48.200","47.450","1.31M","0.00%"
"01/08/2021","47.500","47.550","47.650","46.550","897.10K","-0.21%"
"01/07/2021","47.600","47.300","47.700","46.900","959.40K","1.93%"
"01/06/2021","46.700","47.450","47.450","45.600","836.10K","-1.68%"
"01/05/2021","47.500","46.700","47.500","46.500","829.80K","1.71%"
"01/04/2021","46.700","46.550","47.350","46.550","912.20K","-1.16%"
"12/29/2020","47.250","46.800","47.400","46.050","1.09M","0.96%"
"12/28/2020","46.800","46.500","46.800","45.800","477.80K","0.11%"
"12/23/2020","46.750","46.650","46.750","45.950","434.70K","0.00%"
"12/22/2020","46.750","46.500","46.750","45.550","712.40K","1.41%"
"12/21/2020","46.100","47.000","47.050","45.900","2.07M","-2.95%"
"12/18/2020","47.500","47.000","47.500","45.250","1.48M","2.70%"
"12/17/2020","46.250","46.250","47.000","46.200","1.09M","0.11%"
"12/16/2020","46.200","47.000","47.400","46.200","1.23M","-1.70%"
"12/15/2020","47.000","47.400","47.400","46.850","1.22M","-0.84%"
"12/14/2020","47.400","46.950","47.600","46.850","1.02M","1.94%"
"12/11/2020","46.500","45.850","47.500","45.850","1.53M","1.20%"
"12/10/2020","45.950","45.800","46.250","45.750","1.09M","0.44%"
"12/09/2020","45.750","46.000","46.050","45.050","2.96M","2.23%"
"12/07/2020","44.750","47.500","47.500","44.750","2.77M","-5.79%"
"12/04/2020","47.500","47.000","47.500","46.450","979.10K","-1.04%"
"12/03/2020","48.000","45.500","48.000","44.500","3.16M","4.92%"
"12/02/2020","45.750","44.550","45.750","44.500","1.59M","2.69%"
"12/01/2020","44.550","42.700","44.550","42.700","1.86M","5.57%"
"11/27/2020","42.200","44.300","44.450","42.200","10.00M","-4.74%"
"11/26/2020","44.300","45.500","46.000","44.000","2.84M","-2.10%"
"11/25/2020","45.250","46.950","47.250","45.050","1.93M","-3.72%"
"11/24/2020","47.000","47.800","47.800","46.500","1.11M","0.21%"
"11/23/2020","46.900","46.850","47.950","46.800","1.06M","0.11%"
"11/20/2020","46.850","48.200","48.200","46.700","2.06M","-1.37%"
"11/19/2020","47.500","47.950","48.100","46.650","914.80K","-1.66%"
"11/18/2020","48.300","47.500","48.300","47.500","827.80K","0.62%"
"11/17/2020","48.000","48.050","48.050","47.400","1.42M","-0.10%"
"11/16/2020","48.050","47.300","48.050","46.450","1.76M","1.69%"
"11/13/2020","47.250","48.400","48.500","47.250","1.18M","-2.48%"
"11/11/2020","48.450","48.500","48.750","47.900","1.44M","-0.92%"
"11/10/2020","48.900","48.000","48.900","47.950","1.71M","1.98%"
"11/09/2020","47.950","47.400","47.950","46.800","1.53M","0.74%"
"11/06/2020","47.600","46.400","47.600","45.650","1.86M","2.37%"
"11/05/2020","46.500","44.050","47.000","44.050","2.37M","5.68%"
"11/04/2020","44.000","44.500","45.000","43.850","1.29M","0.46%"
"11/03/2020","43.800","44.950","45.000","43.600","688.40K","-1.68%"
"10/30/2020","44.550","42.950","44.550","42.550","1.51M","5.82%"
"10/29/2020","42.100","44.500","44.500","42.100","1.41M","-5.39%"
"10/28/2020","44.500","45.800","45.900","44.500","2.23M","-2.84%"
"10/27/2020","45.800","46.400","46.400","45.800","533.20K","-2.45%"
"10/26/2020","46.950","46.850","47.300","46.000","863.90K","-0.11%"
"10/23/2020","47.000","45.500","47.150","45.500","1.42M","3.30%"
