"Date","Price","Open","High","Low","Vol.","Change %"
"10/21/2022","2.19","2.20","2.22","2.19","1.40M","-0.45%"
"10/20/2022","2.20","2.23","2.23","2.19","1.94M","-0.90%"
"10/19/2022","2.22","2.22","2.23","2.22","749.00K","-0.45%"
"10/18/2022","2.23","2.20","2.23","2.20","1.11M","1.36%"
"10/17/2022","2.20","2.20","2.23","2.19","3.59M","0.00%"
"10/14/2022","2.20","2.23","2.23","2.20","1.35M","-0.45%"
"10/13/2022","2.21","2.23","2.23","2.20","985.00K","-1.34%"
"10/12/2022","2.24","2.21","2.24","2.20","876.00K","1.36%"
"10/11/2022","2.21","2.20","2.24","2.19","303.00K","0.45%"
"10/10/2022","2.20","2.25","2.25","2.19","1.44M","-2.22%"
"10/07/2022","2.25","2.27","2.27","2.22","629.00K","-0.88%"
"10/06/2022","2.27","2.29","2.29","2.27","544.00K","-0.87%"
"10/05/2022","2.29","2.25","2.32","2.25","2.09M","2.69%"
"10/04/2022","2.23","2.18","2.24","2.18","1.26M","1.36%"
"10/03/2022","2.20","2.22","2.23","2.16","1.24M","-1.79%"
"09/30/2022","2.24","2.22","2.30","2.16","3.07M","0.45%"
"09/29/2022","2.23","2.15","2.23","2.15","2.23M","2.76%"
"09/28/2022","2.17","2.18","2.19","2.15","3.72M","-1.36%"
"09/27/2022","2.20","2.26","2.26","2.20","5.47M","-2.65%"
"09/23/2022","2.26","2.26","2.30","2.26","2.49M","0.00%"
"09/22/2022","2.26","2.30","2.30","2.26","3.33M","-1.74%"
"09/21/2022","2.30","2.30","2.32","2.29","1.96M","0.00%"
"09/20/2022","2.30","2.30","2.34","2.29","4.55M","0.00%"
"09/19/2022","2.30","2.38","2.38","2.28","9.15M","-0.43%"
"09/16/2022","2.31","2.35","2.40","2.31","15.07M","-0.86%"
"09/15/2022","2.33","2.34","2.36","2.32","4.70M","0.00%"
"09/14/2022","2.33","2.32","2.34","2.31","2.96M","0.00%"
"09/13/2022","2.33","2.36","2.36","2.33","4.19M","0.43%"
"09/12/2022","2.32","2.33","2.35","2.31","13.25M","0.00%"
"09/09/2022","2.32","2.34","2.35","2.32","1.89M","-0.43%"
"09/08/2022","2.33","2.37","2.37","2.33","9.60M","-0.43%"
"09/07/2022","2.34","2.37","2.37","2.34","3.61M","-0.85%"
"09/06/2022","2.36","2.37","2.38","2.36","690.00K","-0.42%"
"09/05/2022","2.37","2.39","2.39","2.36","959.00K","0.00%"
"09/02/2022","2.37","2.37","2.37","2.35","2.11M","0.42%"
"09/01/2022","2.36","2.38","2.39","2.36","3.49M","-0.84%"
"08/31/2022","2.38","2.39","2.39","2.37","2.42M","0.42%"
"08/30/2022","2.37","2.37","2.40","2.36","2.58M","-0.84%"
"08/26/2022","2.39","2.37","2.39","2.37","1.36M","0.84%"
"08/25/2022","2.37","2.38","2.40","2.36","1.59M","0.00%"
"08/24/2022","2.37","2.37","2.38","2.36","2.04M","0.00%"
"08/23/2022","2.37","2.40","2.40","2.32","14.07M","-0.84%"
"08/22/2022","2.39","2.40","2.42","2.39","4.08M","0.00%"
"08/19/2022","2.39","2.41","2.41","2.38","38.73M","-0.83%"
"08/18/2022","2.41","2.42","2.42","2.39","16.66M","-0.41%"
"08/17/2022","2.42","2.45","2.45","2.41","15.57M","-1.22%"
"08/16/2022","2.45","2.46","2.47","2.42","4.29M","-1.61%"
"08/15/2022","2.49","2.46","2.50","2.46","2.53M","1.63%"
"08/12/2022","2.45","2.49","2.51","2.45","8.76M","-0.81%"
"08/11/2022","2.47","2.45","2.52","2.45","11.06M","1.23%"
"08/10/2022","2.44","2.42","2.45","2.42","4.80M","1.24%"
"08/09/2022","2.41","2.45","2.45","2.40","6.17M","-1.63%"
"08/08/2022","2.45","2.45","2.45","2.39","1.14M","2.51%"
"08/05/2022","2.39","2.40","2.41","2.39","8.11M","-0.42%"
"08/04/2022","2.40","2.40","2.41","2.39","7.94M","0.00%"
"08/03/2022","2.40","2.41","2.41","2.39","15.16M","-0.41%"
"08/02/2022","2.41","2.43","2.44","2.41","11.37M","-0.82%"
"08/01/2022","2.43","2.47","2.47","2.42","6.27M","0.00%"
"07/29/2022","2.43","2.43","2.46","2.43","21.09M","0.00%"
"07/28/2022","2.43","2.44","2.45","2.42","17.85M","-0.41%"
"07/27/2022","2.44","2.46","2.47","2.43","2.08M","-0.81%"
"07/26/2022","2.46","2.48","2.49","2.46","2.44M","-0.81%"
"07/25/2022","2.48","2.49","2.49","2.47","2.07M","0.00%"
"07/22/2022","2.48","2.42","2.48","2.42","1.87M","3.33%"
"07/21/2022","2.40","2.41","2.44","2.39","4.74M","0.84%"
"07/20/2022","2.38","2.36","2.42","2.36","8.47M","0.42%"
"07/19/2022","2.37","2.40","2.40","2.37","2.56M","-0.42%"
"07/18/2022","2.38","2.40","2.40","2.38","2.80M","-0.42%"
"07/15/2022","2.39","2.40","2.42","2.38","2.49M","-0.42%"
"07/14/2022","2.40","2.41","2.42","2.39","1.95M","0.00%"
"07/13/2022","2.40","2.40","2.43","2.40","1.82M","0.00%"
"07/12/2022","2.40","2.43","2.43","2.39","5.78M","0.00%"
"07/11/2022","2.40","2.43","2.45","2.39","4.95M","-1.23%"
"07/08/2022","2.43","2.44","2.46","2.43","3.51M","-0.41%"
"07/07/2022","2.44","2.45","2.46","2.43","2.21M","0.41%"
"07/06/2022","2.43","2.46","2.47","2.43","2.74M","-0.41%"
"07/05/2022","2.44","2.46","2.48","2.43","3.28M","0.00%"
"07/04/2022","2.44","2.46","2.49","2.44","716.00K","0.00%"
"07/01/2022","2.44","2.45","2.46","2.43","788.00K","1.24%"
"06/30/2022","2.41","2.44","2.44","2.41","959.00K","-1.23%"
"06/29/2022","2.44","2.44","2.46","2.42","2.10M","0.83%"
"06/28/2022","2.42","2.42","2.45","2.40","839.00K","0.41%"
"06/27/2022","2.41","2.42","2.46","2.40","6.74M","-0.41%"
"06/24/2022","2.42","2.40","2.50","2.40","2.19M","0.83%"
"06/23/2022","2.40","2.45","2.46","2.40","1.69M","-2.04%"
"06/22/2022","2.45","2.45","2.47","2.44","1.99M","0.00%"
"06/21/2022","2.45","2.40","2.46","2.35","11.40M","2.08%"
"06/20/2022","2.40","2.40","2.44","2.35","5.66M","0.00%"
"06/17/2022","2.40","2.38","2.45","2.38","6.71M","-0.83%"
"06/16/2022","2.42","2.36","2.42","2.35","6.17M","3.42%"
"06/15/2022","2.34","2.43","2.44","2.31","5.29M","-3.31%"
"06/14/2022","2.42","2.42","2.45","2.40","12.25M","-1.63%"
"06/13/2022","2.46","2.46","2.48","2.45","2.18M","0.00%"
"06/10/2022","2.46","2.47","2.48","2.45","1.64M","-0.40%"
"06/09/2022","2.47","2.50","2.50","2.46","2.81M","-1.20%"
"06/08/2022","2.50","2.51","2.53","2.50","1.45M","-0.40%"
"06/07/2022","2.51","2.54","2.54","2.50","1.28M","0.00%"
"06/06/2022","2.51","2.55","2.55","2.50","1.40M","-1.57%"
"06/03/2022","2.55","2.53","2.55","2.51","1.67M","0.00%"
"06/02/2022","2.55","2.56","2.57","2.55","2.43M","0.00%"
"06/01/2022","2.55","2.55","2.58","2.55","5.22M","0.00%"
"05/31/2022","2.55","2.55","2.56","2.54","2.62M","0.00%"
"05/30/2022","2.55","2.55","2.55","2.53","904.00K","0.00%"
"05/27/2022","2.55","2.55","2.58","2.51","2.45M","0.00%"
"05/26/2022","2.55","2.59","2.59","2.55","4.07M","-1.16%"
"05/25/2022","2.58","2.53","2.58","2.50","5.28M","3.20%"
"05/24/2022","2.50","2.45","2.53","2.45","8.24M","1.63%"
"05/23/2022","2.46","2.46","2.47","2.45","8.54M","0.00%"
"05/20/2022","2.46","2.46","2.47","2.46","7.81M","0.00%"
"05/19/2022","2.46","2.45","2.47","2.44","8.41M","0.41%"
"05/18/2022","2.45","2.47","2.47","2.43","8.05M","0.00%"
"05/17/2022","2.45","2.45","2.47","2.40","5.76M","0.00%"
"05/16/2022","2.45","2.48","2.49","2.40","16.46M","-1.61%"
"05/13/2022","2.49","2.51","2.51","2.48","4.80M","0.40%"
"05/12/2022","2.48","2.49","2.52","2.47","5.12M","0.81%"
"05/11/2022","2.46","2.50","2.54","2.46","4.43M","-1.20%"
"05/10/2022","2.49","2.51","2.51","2.47","17.55M","-1.97%"
"05/06/2022","2.54","2.54","2.56","2.52","2.23M","-0.78%"
"05/05/2022","2.56","2.51","2.56","2.50","3.13M","1.19%"
"05/04/2022","2.53","2.57","2.57","2.52","14.00M","-1.17%"
"05/02/2022","2.56","2.57","2.59","2.55","3.56M","0.00%"
"04/29/2022","2.56","2.59","2.60","2.56","8.62M","-1.16%"
"04/28/2022","2.59","2.58","2.60","2.57","2.61M","0.78%"
"04/27/2022","2.57","2.58","2.59","2.57","2.52M","-0.77%"
"04/26/2022","2.59","2.60","2.60","2.59","2.50M","0.39%"
"04/25/2022","2.58","2.60","2.60","2.58","3.87M","-0.77%"
"04/22/2022","2.60","2.62","2.62","2.60","882.00K","-0.38%"
"04/21/2022","2.61","2.60","2.63","2.60","2.13M","0.38%"
"04/20/2022","2.60","2.60","2.62","2.59","8.07M","0.00%"
"04/19/2022","2.60","2.59","2.60","2.58","2.58M","1.17%"
"04/18/2022","2.57","2.58","2.60","2.57","1.64M","0.00%"
"04/13/2022","2.57","2.58","2.60","2.57","7.35M","-0.39%"
"04/12/2022","2.58","2.59","2.60","2.58","1.72M","0.00%"
"04/11/2022","2.58","2.60","2.61","2.58","2.09M","0.00%"
"04/08/2022","2.58","2.58","2.61","2.58","3.56M","0.00%"
"04/07/2022","2.58","2.60","2.62","2.57","3.71M","-1.15%"
"04/06/2022","2.61","2.68","2.68","2.60","1.72M","-2.25%"
"04/05/2022","2.67","2.64","2.67","2.60","10.09M","2.69%"
"04/04/2022","2.60","2.59","2.60","2.56","9.88M","0.39%"
"04/01/2022","2.59","2.60","2.61","2.57","4.83M","0.00%"
"03/31/2022","2.59","2.64","2.65","2.57","12.49M","-1.15%"
"03/30/2022","2.62","2.69","2.69","2.61","6.20M","-2.60%"
"03/29/2022","2.69","2.67","2.70","2.64","5.11M","0.75%"
"03/28/2022","2.67","2.68","2.68","2.64","2.30M","-0.37%"
"03/25/2022","2.68","2.66","2.68","2.62","4.39M","2.68%"
"03/24/2022","2.61","2.66","2.67","2.61","5.10M","-1.88%"
"03/23/2022","2.66","2.69","2.69","2.63","2.11M","-1.48%"
"03/22/2022","2.70","2.70","2.70","2.68","2.85M","0.37%"
"03/21/2022","2.69","2.68","2.70","2.68","8.39M","0.37%"
"03/18/2022","2.68","2.71","2.73","2.66","7.53M","-0.74%"
"03/17/2022","2.70","2.69","2.72","2.67","10.10M","1.50%"
"03/16/2022","2.66","2.60","2.78","2.60","35.22M","3.10%"
"03/15/2022","2.58","2.61","2.62","2.56","22.12M","-1.15%"
"03/14/2022","2.61","2.70","2.70","2.60","12.46M","-2.97%"
"03/11/2022","2.69","2.71","2.73","2.68","8.68M","0.37%"
"03/10/2022","2.68","2.67","2.73","2.66","7.30M","1.13%"
"03/09/2022","2.65","2.55","2.66","2.55","18.52M","3.92%"
"03/08/2022","2.55","2.61","2.62","2.55","37.44M","-2.30%"
"03/07/2022","2.61","2.72","2.72","2.59","64.17M","-4.04%"
"03/04/2022","2.72","2.75","2.75","2.71","11.96M","-0.73%"
"03/03/2022","2.74","2.75","2.78","2.72","14.23M","0.37%"
"03/02/2022","2.73","2.80","2.81","2.72","38.46M","-2.50%"
"03/01/2022","2.80","2.72","2.85","2.71","36.66M","2.94%"
"02/28/2022","2.72","2.72","2.78","2.70","38.17M","0.74%"
"02/24/2022","2.70","2.84","2.88","2.65","113.91M","-4.93%"
"02/23/2022","2.84","2.84","2.93","2.80","117.89M","0.00%"
