"Date","Price","Open","High","Low","Vol.","Change %"
"04/26/2021","114.20","113.50","114.20","113.00","191.80K","0.62%"
"04/23/2021","113.50","112.50","114.10","111.60","169.77K","0.89%"
"04/22/2021","112.50","115.00","115.80","110.60","861.37K","-2.60%"
"04/21/2021","115.50","116.50","117.20","115.00","409.35K","-0.86%"
"04/20/2021","116.50","115.00","116.50","115.00","111.98K","1.30%"
"04/19/2021","115.00","118.70","118.70","112.10","902.01K","-3.20%"
"04/16/2021","118.80","119.00","119.00","118.50","254.63K","-0.17%"
"04/15/2021","119.00","119.00","119.00","118.00","354.21K","0.00%"
"04/14/2021","119.00","119.30","120.40","119.00","335.24K","-0.25%"
"04/13/2021","119.30","121.70","121.70","119.00","334.29K","-1.81%"
"04/12/2021","121.50","122.40","122.50","120.60","257.66K","-1.14%"
"04/08/2021","122.90","122.50","123.00","121.60","194.54K","-0.08%"
"04/07/2021","123.00","123.20","123.20","121.70","261.38K","0.00%"
"04/06/2021","123.00","121.20","123.00","121.00","185.99K","1.82%"
"04/05/2021","120.80","121.00","122.00","120.10","191.73K","-0.17%"
"03/31/2021","121.00","122.00","122.00","119.50","293.15K","0.00%"
"03/30/2021","121.00","123.00","123.40","121.00","127.10K","-1.63%"
"03/29/2021","123.00","118.50","123.00","118.50","306.68K","1.65%"
"03/26/2021","121.00","121.50","121.50","119.00","173.46K","0.00%"
"03/25/2021","121.00","119.80","121.00","119.80","563.71K","1.00%"
"03/24/2021","119.80","119.70","119.80","118.30","197.49K","0.00%"
"03/23/2021","119.80","118.20","120.00","118.20","455.93K","1.35%"
"03/22/2021","118.20","119.80","121.00","117.10","631.34K","-3.90%"
"03/19/2021","123.00","123.00","124.80","120.30","651.09K","-1.60%"
"03/18/2021","125.00","120.50","125.00","120.00","384.68K","3.73%"
"03/17/2021","120.50","121.40","121.40","120.10","641.74K","0.84%"
"03/16/2021","119.50","118.60","120.90","118.00","534.35K","0.42%"
"03/15/2021","119.00","124.00","124.00","118.10","1.69M","-4.80%"
"03/12/2021","125.00","123.70","125.20","123.00","637.84K","1.05%"
"03/11/2021","123.70","125.70","125.70","123.60","286.53K","-1.59%"
"03/10/2021","125.70","124.50","126.00","123.50","399.63K","0.48%"
"03/09/2021","125.10","125.80","125.80","122.00","996.04K","-0.64%"
"03/08/2021","125.90","128.10","128.10","125.90","556.46K","-1.72%"
"03/05/2021","128.10","128.10","128.90","127.60","967.05K","-1.08%"
"03/04/2021","129.50","130.00","130.00","128.00","590.00K","0.23%"
"03/03/2021","129.20","133.00","133.10","129.00","687.53K","-2.86%"
"03/02/2021","133.00","131.00","133.50","130.80","886.63K","2.31%"
"03/01/2021","130.00","130.50","131.50","127.60","710.03K","-0.76%"
"02/26/2021","131.00","127.00","131.00","125.50","601.83K","1.79%"
"02/24/2021","128.70","129.80","129.80","125.50","347.39K","-0.92%"
"02/23/2021","129.90","128.00","129.90","124.00","693.84K","0.70%"
"02/22/2021","129.00","129.10","129.10","127.20","320.43K","-0.08%"
"02/19/2021","129.10","128.90","129.10","126.50","308.26K","0.00%"
"02/18/2021","129.10","128.10","129.60","128.00","429.34K","0.16%"
"02/17/2021","128.90","128.50","129.20","128.00","248.84K","0.31%"
"02/16/2021","128.50","128.50","129.50","127.50","333.56K","0.00%"
"02/15/2021","128.50","126.50","128.50","126.50","674.11K","1.82%"
"02/11/2021","126.20","128.10","129.50","126.00","1.85M","-1.33%"
"02/10/2021","127.90","130.80","131.50","127.90","759.67K","-1.62%"
"02/09/2021","130.00","130.20","133.50","130.00","1.66M","-2.26%"
"02/08/2021","133.00","129.00","134.00","129.00","497.09K","3.50%"
"02/05/2021","128.50","129.00","131.00","127.00","927.94K","-0.39%"
"02/04/2021","129.00","132.10","132.50","129.00","425.99K","-2.35%"
"02/03/2021","132.10","133.00","134.90","131.00","1.11M","-0.68%"
"02/02/2021","133.00","129.00","133.50","129.00","1.04M","3.50%"
