"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2022","94.95","94.90","95.60","94.05","1.49M","0.05%"
"01/11/2022","94.90","94.50","95.45","93.10","1.75M","0.21%"
"01/10/2022","94.70","91.90","95.50","91.05","1.54M","2.38%"
"01/07/2022","92.50","92.05","93.95","91.80","1.22M","-0.32%"
"01/06/2022","92.80","92.80","93.35","91.25","1.25M","-0.11%"
"01/05/2022","92.90","91.00","92.90","91.00","1.34M","2.03%"
"01/03/2022","91.05","92.00","92.00","91.00","856.21K","-1.19%"
"12/31/2021","92.15","93.50","95.00","92.10","1.60M","-3.61%"
"12/29/2021","95.60","93.00","95.75","93.00","1.51M","0.84%"
"12/28/2021","94.80","93.95","94.95","93.80","817.94K","0.85%"
"12/27/2021","94.00","91.00","94.00","91.00","520.41K","3.41%"
"12/24/2021","90.90","92.00","92.00","90.90","431.92K","-1.20%"
"12/23/2021","92.00","91.60","92.50","91.45","849.86K","0.33%"
"12/22/2021","91.70","92.10","93.00","90.90","1.43M","-0.43%"
"12/21/2021","92.10","94.50","94.50","92.10","2.37M","-2.64%"
"12/20/2021","94.60","93.50","94.60","93.00","885.87K","0.64%"
"12/17/2021","94.00","92.00","94.00","91.75","2.62M","1.02%"
"12/16/2021","93.05","92.95","94.00","92.05","1.77M","0.05%"
"12/15/2021","93.00","94.80","94.80","91.00","1.95M","-1.90%"
"12/14/2021","94.80","93.50","94.80","92.50","2.92M","1.39%"
"12/13/2021","93.50","90.65","93.90","90.60","3.73M","3.14%"
"12/10/2021","90.65","92.60","92.85","90.10","1.66M","-2.42%"
"12/09/2021","92.90","92.60","93.40","92.60","1.77M","0.98%"
"12/07/2021","92.00","93.80","93.80","92.00","1.51M","-1.92%"
"12/06/2021","93.80","90.80","93.80","90.75","2.93M","3.30%"
"12/03/2021","90.80","90.05","91.00","90.05","1.82M","0.89%"
"12/02/2021","90.00","89.70","90.95","88.80","1.89M","0.22%"
"12/01/2021","89.80","91.00","91.00","89.00","2.47M","-1.32%"
"11/29/2021","91.00","88.20","91.00","85.50","4.81M","0.00%"
"11/26/2021","91.00","90.80","91.00","88.50","1.07M","-0.49%"
"11/25/2021","91.45","90.90","91.45","90.20","528.57K","0.61%"
"11/24/2021","90.90","90.60","90.90","89.45","1.04M","1.68%"
"11/23/2021","89.40","89.35","90.70","89.15","1.63M","-0.22%"
"11/22/2021","89.60","90.05","90.50","88.50","1.77M","-1.32%"
"11/19/2021","90.80","89.65","90.80","88.00","1.19M","1.34%"
"11/18/2021","89.60","91.10","91.10","89.60","1.53M","-1.65%"
"11/17/2021","91.10","90.80","92.50","90.80","1.13M","0.05%"
"11/16/2021","91.05","91.80","91.80","90.30","2.05M","-1.03%"
"11/15/2021","92.00","92.75","92.75","91.65","309.97K","-0.86%"
"11/12/2021","92.80","91.35","92.80","90.95","650.57K","1.59%"
"11/11/2021","91.35","91.70","91.75","90.10","1.10M","-0.54%"
"11/10/2021","91.85","95.10","95.45","91.55","1.55M","-4.12%"
"11/09/2021","95.80","94.95","95.80","94.05","2.92M","0.90%"
"11/08/2021","94.95","93.40","94.95","92.90","2.32M","1.55%"
"11/05/2021","93.50","91.50","93.50","91.25","3.43M","2.30%"
"11/04/2021","91.40","91.00","91.45","90.65","2.71M","0.44%"
"11/03/2021","91.00","88.50","91.30","88.45","5.39M","3.41%"
"11/02/2021","88.00","86.90","88.50","84.50","5.82M","1.21%"
"10/29/2021","86.95","86.90","87.00","84.50","3.07M","0.00%"
"10/28/2021","86.95","87.00","87.05","85.55","1.08M","-0.06%"
"10/27/2021","87.00","85.90","87.50","85.40","4.61M","2.35%"
"10/26/2021","85.00","84.50","85.30","84.50","1.17M","0.35%"
"10/25/2021","84.70","84.80","84.90","84.50","1.11M","-0.35%"
"10/22/2021","85.00","84.75","85.50","84.60","899.56K","0.12%"
"10/21/2021","84.90","86.00","86.45","84.90","2.17M","-1.28%"
"10/20/2021","86.00","86.00","86.50","85.90","1.49M","0.23%"
"10/19/2021","85.80","86.00","86.95","85.30","2.72M","-0.23%"
"10/18/2021","86.00","85.00","86.00","84.95","5.31M","1.18%"
"10/15/2021","85.00","85.10","85.45","85.00","4.35M","-0.58%"
"10/14/2021","85.50","85.00","85.50","84.95","1.40M","0.88%"
"10/13/2021","84.75","84.80","85.35","84.75","3.97M","0.06%"
"10/12/2021","84.70","84.10","84.90","83.80","1.90M","1.13%"
"10/11/2021","83.75","81.50","84.05","81.50","4.43M","3.33%"
"10/08/2021","81.05","82.50","83.75","81.05","3.23M","-1.76%"
"10/07/2021","82.50","81.60","83.05","81.60","1.67M","1.23%"
"10/06/2021","81.50","81.00","81.75","81.00","1.75M","1.24%"
"10/05/2021","80.50","81.10","81.10","80.50","972.41K","-0.62%"
"10/04/2021","81.00","81.05","81.15","80.40","1.46M","-0.06%"
"10/01/2021","81.05","81.50","82.15","81.05","1.52M","-0.49%"
"09/30/2021","81.45","80.50","81.45","80.30","1.15M","1.43%"
"09/29/2021","80.30","80.60","81.50","80.20","1.73M","-0.19%"
"09/28/2021","80.45","80.60","81.15","80.40","1.41M","0.19%"
"09/27/2021","80.30","82.50","82.55","80.25","4.72M","-2.07%"
"09/24/2021","82.00","82.05","82.60","82.00","575.04K","-0.06%"
"09/23/2021","82.05","81.70","82.40","81.70","703.49K","0.67%"
"09/22/2021","81.50","82.80","83.20","81.50","782.75K","-1.63%"
"09/21/2021","82.85","82.00","82.90","81.80","659.88K","0.55%"
"09/20/2021","82.40","82.95","83.15","82.10","651.17K","-0.96%"
"09/17/2021","83.20","83.50","83.50","82.80","1.45M","-0.36%"
"09/16/2021","83.50","83.25","83.50","82.85","489.12K","0.60%"
"09/15/2021","83.00","82.45","83.40","82.45","821.47K","0.67%"
"09/14/2021","82.45","82.90","83.30","82.45","2.79M","-0.54%"
"09/13/2021","82.90","83.10","83.25","82.80","878.03K","0.12%"
"09/10/2021","82.80","83.30","83.50","82.60","1.37M","-0.12%"
"09/09/2021","82.90","83.65","83.80","82.90","671.34K","-0.84%"
"09/08/2021","83.60","83.50","83.75","83.25","906.16K","0.00%"
"09/07/2021","83.60","83.50","83.70","83.25","859.66K","0.42%"
"09/06/2021","83.25","83.50","83.55","82.25","1.07M","-0.30%"
"09/03/2021","83.50","82.70","83.50","82.70","1.03M","1.58%"
"09/02/2021","82.20","83.10","83.50","82.20","1.58M","-0.12%"
"09/01/2021","82.30","83.15","83.50","82.30","1.02M","-1.08%"
"08/31/2021","83.20","82.90","83.40","81.80","12.07M","0.36%"
"08/27/2021","82.90","82.65","83.40","82.15","1.12M","0.30%"
"08/26/2021","82.65","83.00","83.55","82.55","842.21K","-0.42%"
"08/25/2021","83.00","82.85","83.00","82.20","751.00K","0.18%"
"08/24/2021","82.85","82.15","83.00","81.85","1.60M","1.28%"
"08/23/2021","81.80","82.50","83.45","81.80","1.38M","-0.43%"
"08/20/2021","82.15","83.95","84.45","82.15","1.29M","-2.67%"
"08/19/2021","84.40","84.00","84.50","83.90","1.04M","0.48%"
