"Date","Price","Open","High","Low","Vol.","Change %"
"12/20/2021","52.90","53.00","53.15","52.05","3.12M","-0.19%"
"12/17/2021","53.00","52.20","53.00","51.80","4.49M","0.76%"
"12/16/2021","52.60","50.15","52.70","50.15","7.79M","4.99%"
"12/15/2021","50.10","51.80","51.80","50.05","4.35M","-3.93%"
"12/14/2021","52.15","51.05","52.95","50.50","7.80M","2.46%"
"12/13/2021","50.90","51.50","51.50","50.75","1.15M","-1.17%"
"12/10/2021","51.50","51.95","51.95","50.75","2.50M","-0.96%"
"12/09/2021","52.00","50.55","52.40","49.80","9.71M","2.87%"
"12/07/2021","50.55","50.45","51.00","50.30","1.71M","-0.88%"
"12/06/2021","51.00","49.45","51.00","49.00","3.36M","3.03%"
"12/03/2021","49.50","48.90","49.80","48.90","2.23M","1.54%"
"12/02/2021","48.75","49.05","50.30","48.60","5.10M","-2.01%"
"12/01/2021","49.75","49.80","50.85","49.00","6.63M","-0.30%"
"11/29/2021","49.90","48.00","49.90","47.00","7.47M","0.00%"
"11/26/2021","49.90","50.55","50.80","49.85","4.29M","-1.19%"
"11/25/2021","50.50","51.50","51.50","50.50","2.75M","-2.04%"
"11/24/2021","51.55","52.00","53.00","51.55","3.16M","-0.87%"
"11/23/2021","52.00","50.90","52.00","50.15","2.70M","2.16%"
"11/22/2021","50.90","50.10","51.50","50.00","1.52M","1.60%"
"11/19/2021","50.10","50.80","51.00","49.20","4.70M","-1.38%"
"11/18/2021","50.80","51.50","51.70","50.80","1.28M","-1.74%"
"11/17/2021","51.70","50.70","51.95","50.70","2.85M","2.07%"
"11/16/2021","50.65","51.00","51.50","50.35","2.21M","-0.69%"
"11/15/2021","51.00","51.30","51.75","50.90","1.05M","-0.20%"
"11/12/2021","51.10","51.60","52.10","51.00","3.53M","-0.97%"
"11/11/2021","51.60","52.10","52.20","51.50","4.03M","-1.34%"
"11/10/2021","52.30","52.20","53.70","52.10","4.89M","0.38%"
"11/09/2021","52.10","50.50","52.15","50.45","9.61M","3.58%"
"11/08/2021","50.30","49.30","51.00","49.30","5.22M","2.24%"
"11/05/2021","49.20","49.85","49.90","49.20","3.26M","-1.30%"
"11/04/2021","49.85","50.00","50.00","49.70","2.28M","0.10%"
"11/03/2021","49.80","49.50","50.15","49.25","4.26M","1.63%"
"11/02/2021","49.00","48.15","50.25","47.65","5.62M","2.73%"
"10/29/2021","47.70","48.15","48.80","47.65","2.09M","-0.83%"
"10/28/2021","48.10","48.70","49.20","48.00","1.81M","-1.33%"
"10/27/2021","48.75","49.25","49.90","48.75","2.20M","-1.52%"
"10/26/2021","49.50","49.00","49.50","48.95","1.33M","1.02%"
"10/25/2021","49.00","49.30","49.70","48.90","1.07M","-0.61%"
"10/22/2021","49.30","49.70","49.70","49.10","1.03M","-1.00%"
"10/21/2021","49.80","49.90","50.00","49.50","1.59M","-0.20%"
"10/20/2021","49.90","49.00","49.90","49.00","2.28M","1.84%"
"10/19/2021","49.00","49.75","50.00","48.75","2.57M","-1.61%"
"10/18/2021","49.80","50.20","50.20","48.70","4.14M","-0.99%"
"10/15/2021","50.30","50.20","50.40","50.15","3.58M","0.20%"
"10/14/2021","50.20","49.75","50.25","49.65","7.65M","1.01%"
"10/13/2021","49.70","49.65","49.80","48.70","4.22M","0.20%"
"10/12/2021","49.60","49.10","50.00","48.70","8.00M","1.02%"
"10/11/2021","49.10","46.60","49.25","46.50","7.28M","5.59%"
"10/08/2021","46.50","45.75","47.20","45.75","5.20M","2.09%"
"10/07/2021","45.55","45.10","45.70","45.10","5.01M","1.22%"
"10/06/2021","45.00","44.60","45.80","44.60","3.29M","1.12%"
"10/05/2021","44.50","44.50","44.90","44.45","1.35M","-0.89%"
"10/04/2021","44.90","44.05","44.95","44.05","2.03M","2.05%"
"10/01/2021","44.00","44.25","44.30","43.95","1.11M","0.69%"
"09/30/2021","43.70","44.00","44.65","43.55","3.68M","-0.57%"
"09/29/2021","43.95","44.00","44.40","43.25","2.64M","0.11%"
"09/28/2021","43.90","44.60","45.00","43.90","5.02M","-1.35%"
"09/27/2021","44.50","45.00","45.40","44.40","3.13M","-0.89%"
"09/24/2021","44.90","44.55","45.05","44.55","1.25M","1.35%"
"09/23/2021","44.30","44.60","45.00","44.30","3.80M","-0.45%"
"09/22/2021","44.50","45.00","45.40","44.50","2.37M","-1.11%"
"09/21/2021","45.00","44.65","45.15","44.35","1.62M","0.45%"
"09/20/2021","44.80","45.15","45.50","44.60","1.79M","-0.67%"
"09/17/2021","45.10","44.85","45.70","44.80","3.10M","0.56%"
"09/16/2021","44.85","44.80","45.10","44.75","2.27M","1.01%"
"09/15/2021","44.40","45.00","45.40","44.30","3.47M","-1.33%"
"09/14/2021","45.00","45.40","45.80","45.00","2.20M","-0.88%"
"09/13/2021","45.40","45.40","45.55","45.25","1.81M","0.00%"
"09/10/2021","45.40","45.50","45.60","45.20","1.39M","-0.11%"
"09/09/2021","45.45","45.50","45.65","45.35","2.14M","-0.11%"
"09/08/2021","45.50","45.10","45.50","45.10","1.69M","1.11%"
"09/07/2021","45.00","45.00","45.50","45.00","1.79M","0.22%"
"09/06/2021","44.90","45.00","45.10","44.70","2.13M","0.90%"
"09/03/2021","44.50","45.05","45.50","44.50","5.33M","-1.11%"
"09/02/2021","45.00","45.50","45.85","45.00","4.21M","-0.55%"
"09/01/2021","45.25","45.55","45.75","45.25","3.30M","0.11%"
"08/31/2021","45.20","46.00","46.20","45.20","6.18M","-1.63%"
"08/27/2021","45.95","46.00","46.35","45.90","905.00K","-0.11%"
"08/26/2021","46.00","46.40","47.00","45.95","2.51M","-0.86%"
"08/25/2021","46.40","46.40","46.45","45.85","1.93M","0.00%"
"08/24/2021","46.40","46.30","46.50","45.90","1.58M","-0.22%"
"08/23/2021","46.50","45.90","46.70","45.70","1.16M","2.20%"
"08/20/2021","45.50","46.45","46.75","45.50","1.03M","-1.52%"
"08/19/2021","46.20","46.20","46.35","46.00","1.39M","0.00%"
"08/18/2021","46.20","45.15","46.20","45.15","1.57M","1.99%"
"08/17/2021","45.30","45.60","46.10","45.30","1.83M","-0.44%"
"08/16/2021","45.50","45.50","45.70","45.20","1.42M","1.11%"
"08/13/2021","45.00","46.45","46.45","45.00","1.27M","-2.39%"
"08/12/2021","46.10","46.70","46.80","46.10","838.20K","-1.28%"
"08/11/2021","46.70","46.85","46.90","46.45","1.13M","-0.43%"
"08/10/2021","46.90","46.70","46.95","46.70","1.14M","-0.11%"
"08/09/2021","46.95","46.70","46.95","46.05","1.30M","0.54%"
"08/06/2021","46.70","45.95","46.70","45.80","2.03M","1.97%"
"08/05/2021","45.80","45.95","46.00","45.50","772.20K","-0.33%"
"08/04/2021","45.95","45.25","46.25","45.25","2.18M","1.66%"
"08/03/2021","45.20","44.10","45.20","43.70","2.02M","2.49%"
"08/02/2021","44.10","43.00","44.10","43.00","1.21M","2.56%"
"07/30/2021","43.00","44.60","45.00","43.00","2.55M","-3.48%"
"07/29/2021","44.55","44.90","45.10","44.40","984.40K","-1.22%"
"07/28/2021","45.10","45.15","45.15","44.30","1.44M","0.22%"
"07/27/2021","45.00","44.05","45.10","44.05","944.80K","2.16%"
"07/26/2021","44.05","44.50","44.85","44.00","2.04M","-1.01%"
"07/23/2021","44.50","44.65","45.00","44.15","2.49M","-0.22%"
"07/22/2021","44.60","44.50","45.20","44.50","3.76M","1.13%"
"07/21/2021","44.10","46.00","46.00","44.05","8.13M","-4.34%"
"07/19/2021","46.10","47.50","47.75","45.05","5.30M","-3.56%"
"07/16/2021","47.80","48.40","48.50","47.45","1.95M","-1.24%"
"07/15/2021","48.40","48.90","48.90","48.25","469.40K","-1.22%"
"07/14/2021","49.00","48.70","49.00","48.10","1.52M","1.87%"
"07/13/2021","48.10","48.80","49.00","48.10","1.63M","-1.43%"
"07/12/2021","48.80","47.70","48.80","47.60","825.90K","2.85%"
"07/09/2021","47.45","48.50","48.50","47.30","3.52M","-2.97%"
