"Date","Price","Open","High","Low","Vol.","Change %"
"09/10/2021","78.20","78.20","78.20","78.20","0.08K","0.00%"
"09/09/2021","78.20","78.50","78.50","78.15","14.05K","-0.19%"
"09/07/2021","78.35","78.50","78.50","78.35","25.48K","-0.95%"
"09/03/2021","79.10","78.15","79.10","78.15","2.20K","0.13%"
"09/01/2021","79.00","78.95","79.00","78.95","9.03K","1.28%"
"08/31/2021","78.00","78.20","78.20","77.00","18.50K","-0.26%"
"08/27/2021","78.20","78.90","78.95","78.20","16.50K","0.13%"
"08/26/2021","78.10","78.90","78.90","78.05","6.08K","-1.01%"
"08/25/2021","78.90","78.90","78.90","78.90","2.85K","0.06%"
"08/23/2021","78.85","78.85","78.85","78.85","4.18K","1.02%"
"08/17/2021","78.05","78.05","78.05","78.05","0.20K","-1.01%"
"08/16/2021","78.85","78.85","78.85","78.85","0.13K","-0.06%"
"08/13/2021","78.90","78.85","78.90","78.85","1.43K","1.15%"
"08/10/2021","78.00","78.05","78.05","78.00","11.00K","-1.14%"
"08/09/2021","78.90","78.90","78.90","78.90","0.01K","1.09%"
"08/05/2021","78.05","78.05","78.05","78.05","0.30K","-1.14%"
"08/02/2021","78.95","79.20","79.20","78.95","1.22K","-0.32%"
"07/30/2021","79.20","79.00","79.20","79.00","10.00K","1.41%"
"07/28/2021","78.10","78.10","78.10","78.10","66.90K","-0.13%"
"07/27/2021","78.20","78.10","78.25","78.10","2.28K","-0.06%"
"07/22/2021","78.25","78.25","78.25","78.25","14.40K","0.19%"
"07/19/2021","78.10","78.10","78.10","78.10","1.00K","0.00%"
"07/16/2021","78.10","78.25","78.25","78.00","93.70K","-0.13%"
"07/15/2021","78.20","78.50","78.50","78.20","35.00K","-0.06%"
"07/14/2021","78.25","78.25","78.25","78.25","6.10K","-0.06%"
"07/12/2021","78.30","78.05","78.30","78.00","184.70K","-1.51%"
"07/09/2021","79.50","78.25","79.50","78.25","0.26K","0.00%"
"07/08/2021","79.50","79.50","79.50","79.50","0.15K","1.27%"
"07/07/2021","78.50","78.30","78.50","78.00","115.40K","0.26%"
"07/01/2021","78.30","78.35","78.35","78.30","13.40K","0.19%"
"06/29/2021","78.15","78.15","78.15","78.15","450.97K","-0.13%"
"06/25/2021","78.25","78.30","78.30","78.25","5.10K","-0.32%"
"06/24/2021","78.50","79.50","79.50","78.50","5.60K","-1.26%"
"06/23/2021","79.50","78.25","79.50","78.25","11.20K","1.60%"
"06/21/2021","78.25","78.25","78.25","78.25","2.80K","-0.06%"
"06/18/2021","78.30","79.00","79.00","78.30","0.46K","0.26%"
"06/17/2021","78.10","78.00","79.00","78.00","73.76K","-1.64%"
"06/15/2021","79.40","79.35","79.40","79.35","2.68K","0.00%"
"06/14/2021","79.40","79.40","79.40","79.40","0.80K","0.00%"
"06/11/2021","79.40","79.40","79.40","78.50","6.62K","1.28%"
"06/10/2021","78.40","79.25","79.25","78.40","31.80K","-1.07%"
"06/09/2021","79.25","78.30","79.25","78.20","20.60K","0.96%"
"06/08/2021","78.50","78.50","78.55","78.50","35.00K","0.00%"
"06/07/2021","78.50","79.00","79.00","78.50","54.02K","-0.63%"
"06/04/2021","79.00","79.00","79.00","79.00","0.30K","0.64%"
"06/03/2021","78.50","78.30","78.50","78.15","13.41K","-0.63%"
"05/28/2021","79.00","79.00","79.00","79.00","5.04K","0.00%"
"05/27/2021","79.00","78.90","79.00","78.90","90.00K","1.02%"
"05/26/2021","78.20","78.20","78.20","78.20","123.20K","0.19%"
"05/24/2021","78.05","78.05","78.05","78.05","6.63K","-0.19%"
"05/21/2021","78.20","78.20","78.20","78.20","0.05K","-0.38%"
"05/19/2021","78.50","78.50","78.90","78.50","29.80K","0.00%"
"05/17/2021","78.50","78.50","78.50","78.00","4.07K","0.64%"
